,Estado,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,focuses
306,AMAPÁ,2022/02,28.332142857142856,22.107142857142858,24.24642857142857,238.7,238.7,354.0,2.7642857142857147,
307,AMAPÁ,2022/03,27.33225806451613,21.9741935483871,23.706451612903226,460.2,460.2,537.0,2.1835483870967742,
308,AMAPÁ,2022/04,28.086666666666666,22.066666666666666,24.216666666666665,334.09999999999997,334.09999999999997,428.0,2.5516666666666667,
309,AMAPÁ,2022/05,27.59032258064516,21.980645161290322,24.05483870967742,391.9,391.9,475.0,2.3470967741935485,
310,AMAPÁ,2022/06,28.896666666666665,21.240000000000002,24.42,158.2,158.2,256.0,3.2933333333333334,
311,AMAPÁ,2022/07,29.248387096774195,21.351612903225806,24.561290322580643,133.7,133.7,216.0,3.4664516129032257,
312,AMAPÁ,2022/08,30.56451612903226,21.712903225806453,25.532258064516128,50.4,50.4,128.0,4.168387096774193,1.0
313,AMAPÁ,2022/09,33.86,22.58,27.566666666666666,12.9,12.9,65.0,5.3933333333333335,10.0
314,AMAPÁ,2022/10,34.34838709677419,23.432258064516127,28.1,33.8,33.8,87.0,5.303870967741935,88.0
315,AMAPÁ,2022/11,29.696666666666665,22.023333333333333,25.23,207.9,207.9,284.0,3.6166666666666667,1.0
316,AMAPÁ,2022/12,28.490322580645163,21.870967741935484,24.425806451612903,287.9,287.9,316.0,3.0306451612903227,
317,AMAPÁ,2023/01,27.812903225806455,21.654838709677417,23.893548387096775,208.1,208.1,331.0,2.7780645161290325,
318,AMAPÁ,2023/02,27.62142857142857,21.87142857142857,23.667857142857144,418.3,418.3,469.0,2.4285714285714284,
319,AMAPÁ,2023/03,29.12258064516129,22.13225806451613,24.664516129032258,208.9,208.9,337.0,3.3406451612903227,
320,AMAPÁ,2023/04,29.253333333333334,22.283333333333335,24.933333333333334,214.5,214.5,307.0,3.2186666666666666,
321,AMAPÁ,2023/05,29.05,22.599999999999998,24.97083333333333,220.0,220.0,301.0,2.8674999999999997,
437,AMAZONAS,2019/08,31.070967741935487,24.01290322580645,26.822580645161292,76.4,76.4,109.0,3.9416129032258063,3989.0
438,AMAZONAS,2019/09,31.456666666666663,24.923333333333336,27.573333333333334,117.3,117.3,134.0,4.017,1647.0
439,AMAZONAS,2019/10,29.825806451612905,24.106451612903225,26.34193548387097,276.9,276.9,276.0,3.6561290322580646,234.0
440,AMAZONAS,2019/11,30.13,24.32,26.613333333333333,188.1,188.1,244.0,3.5476666666666667,223.0
441,AMAZONAS,2019/12,29.52258064516129,24.206451612903226,26.23548387096774,344.6,344.6,324.0,3.253548387096774,69.0
442,AMAZONAS,2020/01,30.761290322580646,24.69677419354839,27.06451612903226,229.7,229.7,215.0,3.786774193548387,65.0
443,AMAZONAS,2020/02,30.686206896551724,24.724137931034484,26.97241379310345,186.9,186.9,228.0,3.5893103448275863,32.0
444,AMAZONAS,2020/03,30.664516129032258,24.73548387096774,26.91290322580645,294.9,294.9,280.0,3.4338709677419357,18.0
445,AMAZONAS,2020/04,29.59333333333333,23.936666666666667,25.973333333333336,376.7,376.7,377.0,2.8613333333333335,2.0
446,AMAZONAS,2020/05,28.816129032258065,23.683870967741935,25.616129032258065,302.7,302.7,382.0,2.5254838709677423,7.0
447,AMAZONAS,2020/06,29.503333333333334,23.59,26.040000000000003,177.9,177.9,221.0,3.0876666666666663,20.0
448,AMAZONAS,2020/07,30.200000000000003,23.703225806451613,26.351612903225806,79.7,79.7,138.0,3.5545161290322578,1167.0
449,AMAZONAS,2020/08,32.83870967741935,24.48709677419355,28.032258064516128,13.4,13.4,33.0,4.304838709677419,4803.0
450,AMAZONAS,2020/09,32.906666666666666,24.923333333333336,28.05666666666667,85.0,85.0,90.0,4.37,2343.0
451,AMAZONAS,2020/10,32.23870967741935,24.967741935483872,27.66774193548387,140.2,140.2,136.0,4.239032258064516,639.0
452,AMAZONAS,2020/11,29.75,24.44333333333333,26.516666666666666,257.1,257.1,260.0,3.3513333333333333,165.0
453,AMAZONAS,2020/12,29.419354838709676,23.874193548387098,26.02258064516129,242.9,242.9,314.0,3.314516129032258,71.0
454,AMAZONAS,2021/01,29.26451612903226,23.490322580645163,25.625806451612902,359.3,359.3,353.0,3.3183870967741935,16.0
455,AMAZONAS,2021/02,29.87857142857143,23.974999999999998,26.12142857142857,282.4,282.4,264.0,3.3664285714285715,10.0
456,AMAZONAS,2021/03,28.93548387096774,23.312903225806455,25.38064516129032,360.7,360.7,388.0,2.9741935483870967,1.0
457,AMAZONAS,2021/04,29.456666666666667,23.723333333333336,25.84333333333333,331.0,331.0,338.0,3.0973333333333333,4.0
458,AMAZONAS,2021/05,29.94193548387097,23.77741935483871,26.05483870967742,275.9,275.9,290.0,2.9919354838709675,7.0
459,AMAZONAS,2021/06,29.07,23.436666666666667,25.720000000000002,145.5,145.5,224.0,3.0463333333333336,22.0
460,AMAZONAS,2021/07,29.293548387096774,23.36774193548387,25.725806451612904,107.7,107.7,169.0,3.2251612903225806,688.0
461,AMAZONAS,2021/08,31.116129032258065,24.18064516129032,26.92258064516129,90.4,90.4,114.0,3.930967741935484,5830.0
462,AMAZONAS,2021/09,31.386666666666667,24.46333333333333,27.186666666666667,76.0,76.0,121.0,4.217333333333333,1685.0
463,AMAZONAS,2021/10,31.693548387096776,25.01290322580645,27.72258064516129,123.5,123.5,153.0,4.283870967741936,987.0
464,AMAZONAS,2021/11,29.866666666666667,24.263333333333332,26.4,250.1,250.1,305.0,3.4683333333333333,107.0
465,AMAZONAS,2021/12,29.216129032258067,24.074193548387097,25.967741935483872,333.5,333.5,353.0,2.9374193548387098,18.0
466,AMAZONAS,2022/01,29.80322580645161,23.761290322580646,25.98709677419355,251.0,251.0,279.0,3.351612903225807,67.0
467,AMAZONAS,2022/02,28.849999999999998,23.36785714285714,25.428571428571427,295.7,295.7,376.0,2.942142857142857,12.0
468,AMAZONAS,2022/03,29.37741935483871,23.55483870967742,25.55806451612903,374.9,374.9,517.0,3.005483870967742,4.0
469,AMAZONAS,2022/04,29.92,23.576666666666664,25.853333333333335,356.0,356.0,364.0,3.1056666666666666,1.0
470,AMAZONAS,2022/05,29.37741935483871,23.648387096774194,25.85483870967742,182.3,182.3,291.0,3.045483870967742,6.0
471,AMAZONAS,2022/06,29.006666666666668,23.016666666666666,25.466666666666665,124.19999999999999,124.19999999999999,232.0,3.0653333333333332,22.0
472,AMAZONAS,2022/07,30.432258064516127,23.893548387096775,26.529032258064515,71.2,71.2,169.0,3.5,947.0
473,AMAZONAS,2022/08,32.61290322580645,24.4,27.835483870967742,23.3,23.3,92.0,4.301612903225807,6122.0
474,AMAZONAS,2022/09,34.06333333333333,24.996666666666666,28.85,36.3,36.3,99.0,4.751,5871.0
475,AMAZONAS,2022/10,31.68064516129032,24.851612903225806,27.625806451612902,128.9,128.9,214.0,4.01516129032258,819.0
476,AMAZONAS,2022/11,30.21333333333333,24.166666666666668,26.673333333333336,142.2,142.2,196.0,3.731,220.0
477,AMAZONAS,2022/12,29.75483870967742,23.812903225806455,26.219354838709677,298.2,298.2,297.0,3.6293548387096775,32.0
478,AMAZONAS,2023/01,28.94516129032258,23.470967741935485,25.43548387096774,248.5,248.5,372.0,3.11741935483871,22.0
479,AMAZONAS,2023/02,29.014285714285712,23.310714285714287,25.37142857142857,354.0,354.0,444.0,3.0471428571428567,11.0
